[2026-05-15 08:58:22] [INFO] Payment processing started for request: {"student_id":"507","amount":"10000","payment_mode":"cash"} | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:33:00] [INFO] Database transaction started for student 3472 payment processing. | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:33:00] [SUCCESS] Payment record created: ID 5132, Receipt: 0, Component: hostel_security | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:33:00] [INFO] Synchronized tbl_student_fee_allocation for student 3472 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:33:00] [INFO] Payment transaction log created for payment ID: 5132 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:33:00] [SUCCESS] Payment transaction committed successfully for student 3472. Receipt No:  | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:33:25] [INFO] Payment processing started for request: {"student_id":"3181","amount":"10000","payment_mode":"cash"} | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:33:25] [INFO] Payment validation passed for student 3181. Proceeding with payment record creation. | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:33:25] [INFO] Database transaction started for student 3181 payment processing. | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:33:25] [SUCCESS] Payment record created: ID 5133, Receipt: 0, Component: hostel_security | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:33:25] [INFO] Synchronized tbl_student_fee_allocation for student 3181 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:33:25] [INFO] Payment transaction log created for payment ID: 5133 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:33:25] [SUCCESS] Payment transaction committed successfully for student 3181. Receipt No:  | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:33:38] [INFO] Payment processing started for request: {"student_id":"722","amount":"65000","payment_mode":"cash"} | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:33:38] [INFO] Payment validation passed for student 722. Proceeding with payment record creation. | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:33:38] [INFO] Database transaction started for student 722 payment processing. | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:33:38] [SUCCESS] Payment record created: ID 5134, Receipt: 0, Component: school_fee | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:33:38] [INFO] Synchronized tbl_student_fee_allocation for student 722 | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:33:38] [SUCCESS] Payment record created: ID 5135, Receipt: 0, Component: trust_facilities_fee | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:33:38] [INFO] Synchronized tbl_student_fee_allocation for student 722 | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:33:38] [SUCCESS] Payment record created: ID 5136, Receipt: 0, Component: tuition_fee_part2 | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:33:38] [INFO] Synchronized tbl_student_fee_allocation for student 722 | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:33:38] [INFO] Payment transaction log created for payment ID: 5134 | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:33:38] [SUCCESS] Payment transaction committed successfully for student 722. Receipt No:  | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:33:38] [INFO] Updated post-admission discount for student 722 | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:33:49] [INFO] Payment processing started for request: {"student_id":"3348","amount":"10000","payment_mode":"cash"} | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:33:49] [INFO] Payment validation passed for student 3348. Proceeding with payment record creation. | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:33:49] [INFO] Database transaction started for student 3348 payment processing. | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:33:49] [SUCCESS] Payment record created: ID 5137, Receipt: 0, Component: hostel_security | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:33:49] [INFO] Synchronized tbl_student_fee_allocation for student 3348 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:33:49] [INFO] Payment transaction log created for payment ID: 5137 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:33:49] [SUCCESS] Payment transaction committed successfully for student 3348. Receipt No:  | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:34:12] [INFO] Payment processing started for request: {"student_id":"3102","amount":"10000","payment_mode":"cash"} | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:34:12] [INFO] Payment validation passed for student 3102. Proceeding with payment record creation. | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:34:12] [INFO] Database transaction started for student 3102 payment processing. | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:34:12] [SUCCESS] Payment record created: ID 5138, Receipt: 0, Component: hostel_security | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:34:12] [INFO] Synchronized tbl_student_fee_allocation for student 3102 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:34:12] [INFO] Payment transaction log created for payment ID: 5138 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:34:12] [SUCCESS] Payment transaction committed successfully for student 3102. Receipt No:  | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:34:37] [INFO] Payment processing started for request: {"student_id":"3077","amount":"10000","payment_mode":"cash"} | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:34:37] [INFO] Payment validation passed for student 3077. Proceeding with payment record creation. | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:34:37] [INFO] Database transaction started for student 3077 payment processing. | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:34:37] [SUCCESS] Payment record created: ID 5139, Receipt: 0, Component: hostel_security | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:34:37] [INFO] Synchronized tbl_student_fee_allocation for student 3077 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:34:37] [INFO] Payment transaction log created for payment ID: 5139 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:34:37] [SUCCESS] Payment transaction committed successfully for student 3077. Receipt No:  | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:35:01] [INFO] Payment processing started for request: {"student_id":"1094","amount":"85106","payment_mode":"cash"} | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:35:01] [INFO] Payment validation passed for student 1094. Proceeding with payment record creation. | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:35:01] [INFO] Database transaction started for student 1094 payment processing. | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:35:01] [SUCCESS] Payment record created: ID 5140, Receipt: 0, Component: school_fee | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:35:01] [INFO] Synchronized tbl_student_fee_allocation for student 1094 | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:35:01] [SUCCESS] Payment record created: ID 5141, Receipt: 0, Component: trust_facilities_fee | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:35:01] [INFO] Synchronized tbl_student_fee_allocation for student 1094 | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:35:01] [SUCCESS] Payment record created: ID 5142, Receipt: 0, Component: tuition_fee_part2 | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:35:01] [INFO] Synchronized tbl_student_fee_allocation for student 1094 | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:35:01] [INFO] Payment transaction log created for payment ID: 5140 | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:35:01] [SUCCESS] Payment transaction committed successfully for student 1094. Receipt No:  | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:35:01] [INFO] Updated post-admission discount for student 1094 | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:35:08] [INFO] Payment processing started for request: {"student_id":"1239","amount":"10000","payment_mode":"cash"} | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:35:08] [INFO] Payment validation passed for student 1239. Proceeding with payment record creation. | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:35:08] [INFO] Database transaction started for student 1239 payment processing. | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:35:08] [SUCCESS] Payment record created: ID 5143, Receipt: 0, Component: hostel_security | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:35:08] [INFO] Synchronized tbl_student_fee_allocation for student 1239 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:35:08] [INFO] Payment transaction log created for payment ID: 5143 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:35:08] [SUCCESS] Payment transaction committed successfully for student 1239. Receipt No:  | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:35:38] [INFO] Payment processing started for request: {"student_id":"3354","amount":"10000","payment_mode":"cash"} | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:35:38] [INFO] Payment validation passed for student 3354. Proceeding with payment record creation. | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:35:38] [INFO] Database transaction started for student 3354 payment processing. | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:35:38] [SUCCESS] Payment record created: ID 5144, Receipt: 0, Component: hostel_security | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:35:38] [INFO] Synchronized tbl_student_fee_allocation for student 3354 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:35:38] [INFO] Payment transaction log created for payment ID: 5144 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:35:38] [SUCCESS] Payment transaction committed successfully for student 3354. Receipt No:  | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:35:51] [INFO] Payment processing started for request: {"student_id":"965","amount":"91714","payment_mode":"cash"} | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:35:51] [INFO] Payment validation passed for student 965. Proceeding with payment record creation. | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:35:51] [INFO] Database transaction started for student 965 payment processing. | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
